1;даа;да;INTJ;_;_;_;_;_;@ko1985f-words#@ko1985f#557.742#558.682
682;ребёнку;ребёнка;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@be1987f-words#@be1987f#682.413#682.87
683;э;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#682.87#683.32
684;как;как;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#683.32#683.675
685;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@be1987f-words#@be1987f#683.675#684.03
686;там;там;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#684.03#684.385
687;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#684.385#684.74
688;определяешь;определять;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#684.74#685.095
689;?;?;PUNCT;_;_;_;_;_;@be1987f-words#@be1987f#685.095#685.45
690;ээ;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#685.46#686.21
691;сложные;сложный;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@be1987f-words#@be1987f#686.22#686.68
692;темы;тема;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@be1987f-words#@be1987f#686.68#687.14
693;какие-то;какой-то;DET;_;Case=Nom|Number=Plur;_;_;_;@be1987f-words#@be1987f#687.14#687.6
694;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#687.6#687.81
695;вот;вот;PART;_;_;_;_;_;@be1987f-words#@be1987f#687.81#688.02
696;те;тот;DET;_;Case=Nom|Number=Plur;_;_;_;@be1987f-words#@be1987f#688.02#688.23
697;же;же;PART;_;_;_;_;_;@be1987f-words#@be1987f#688.23#688.44
698;какие-то;какой-то;DET;_;Case=Nom|Number=Plur;_;_;_;@be1987f-words#@be1987f#688.44#688.65
699;там;там;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#688.65#688.86
700;гомосексуальные;гомосексуальный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur;_;_;_;@be1987f-words#@be1987f#688.87#689.7
701;истории;история;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur;_;_;_;@be1987f-words#@be1987f#689.7#690.53
702;секс;секс;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#690.53#691.52
703;наркотики;наркотик;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@be1987f-words#@be1987f#691.52#692.565
704;#смеётся#;#смеётся#;X;_;_;_;_;_;@be1987f-words#@be1987f#729.73#730.22
705;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#749.61#750.015
706;кажется;казаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#750.015#750.42
707;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#750.42#750.825
708;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#750.825#751.23
709;не;не;PART;_;_;_;_;_;@be1987f-words#@be1987f#751.24#751.536
710;хочется;хотеться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#751.536#751.832
711;смореть;смотреть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@be1987f-words#@be1987f#751.832#752.128
712;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#752.128#752.424
713;правильно;правильно;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#752.424#752.72
714;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#752.72#753.016
715;или;или;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#753.016#753.312
716;неправильно;неправильно;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#753.312#753.61
717;но;но;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#753.65#753.855
718;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#753.855#754.06
719;кажется;казаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#754.06#754.265
720;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#754.265#754.47
721;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#754.47#754.675
722;здорово;здоровый;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#754.675#754.88
723;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#754.88#755.09
724;э;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#755.52#756.07
725;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@be1987f-words#@be1987f#756.095#756.426
726;даёшь;даёть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#756.426#756.757
727;ему;он;PRON;_;Case=Dat|Gender=Masc|Number=Sing|Person=3;_;_;_;@be1987f-words#@be1987f#756.757#757.088
728;пространство;пространство;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#757.088#757.419
729;какое-то;какой-то;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#757.419#757.75
730;своё;свой;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#757.75#758.085
731;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#758.09#758.317
732;оно;оно;PRON;_;Case=Nom|Gender=Neut|Number=Sing|Person=3;_;_;_;@be1987f-words#@be1987f#758.317#758.544
733;должно;должен;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@be1987f-words#@be1987f#758.544#758.771
734;быть;быть;AUX;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@be1987f-words#@be1987f#758.771#758.998
735;но;но;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#758.998#759.225
736;полтора;полтора;NUM;_;Case=Nom|Gender=Masc;_;_;_;@be1987f-words#@be1987f#759.225#759.452
737;часа;час;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#759.452#759.68
738;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#759.68#759.895
739;не;не;PART;_;_;_;_;_;@be1987f-words#@be1987f#759.895#760.11
740;так;так;ADV;_;_;_;_;_;@be1987f-words#@be1987f#760.11#760.325
741;много;много;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#760.325#760.54
742;хотя;хотя;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#760.54#761.015
743;конечно;конечно;ADV;_;_;_;_;_;@be1987f-words#@be1987f#761.015#761.49
744;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#766.57#766.752
745;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#766.752#766.934
746;не;не;PART;_;_;_;_;_;@be1987f-words#@be1987f#766.934#767.116
747;знаю;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#767.116#767.298
748;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#767.298#767.48
749;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@be1987f-words#@be1987f#767.49#767.651
750;знаешь;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#767.651#767.812
751;вот;вот;PART;_;_;_;_;_;@be1987f-words#@be1987f#767.812#767.973
752;честно;честно;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#767.973#768.134
753;могу;мочь;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#768.134#768.295
754;те;ты;Pron;_;Case=Dat|Number=Sing|Person=2;_;_;_;@be1987f-words#@be1987f#768.295#768.456
755;сказать;сказать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@be1987f-words#@be1987f#768.456#768.62
756;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#768.64#769.014
757;вчера;вчера;ADV;_;_;_;_;_;@be1987f-words#@be1987f#769.014#769.388
758;прочитала;прочитать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#769.388#769.762
759;какой-то;какой-то;DET;_;Case=Acc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#769.762#770.136
760;материал;материал;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#770.136#770.51
761;про;про;ADP;_;_;_;_;_;@be1987f-words#@be1987f#770.51#770.884
762;педофилов;педофил;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@be1987f-words#@be1987f#770.884#771.26
763;а;а;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#771.86#772.375
764;ии;и;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#772.375#772.89
765;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#772.92#773.595
766;довольно;довольно;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#773.595#774.27
767;ээ;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#774.68#775.98
768;хороший;хороший;ADJ;_;Animacy=Inan|Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#776.01#776.495
769;материал;материал;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#776.495#776.98
770;по-моему;по-моему;ADV;_;_;_;_;_;@be1987f-words#@be1987f#776.98#777.216
771;то;то;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#777.216#777.452
772;ли;ли;PART;_;_;_;_;_;@be1987f-words#@be1987f#777.452#777.688
773;на;на;ADP;_;_;_;_;_;@be1987f-words#@be1987f#777.688#777.924
774;меле;мел;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#777.924#778.16
775;то;то;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#778.16#778.396
776;ли;ли;PART;_;_;_;_;_;@be1987f-words#@be1987f#778.396#778.632
777;на;на;ADP;_;_;_;_;_;@be1987f-words#@be1987f#778.632#778.868
778;чипсе;чипс;PROPN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#778.868#779.11
779;тип;тип;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#779.11#779.414
780;в;в;ADP;_;_;_;_;_;@be1987f-words#@be1987f#779.414#779.718
781;каком-то;какой-то;DET;_;Case=Loc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#779.718#780.022
782;уважаемом;уважать;VERB;_;Aspect=Imp|Case=Loc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Pass;_;_;_;@be1987f-words#@be1987f#780.022#780.326
783;себя;себя;PRON;_;Case=Acc;_;_;_;@be1987f-words#@be1987f#780.326#780.63
784;уважаемом;уважать;VERB;_;Aspect=Imp|Case=Loc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Pass;_;_;_;@be1987f-words#@be1987f#780.64#781.425
785;издании;издание;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#781.425#782.21
786;э;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#782.3#782.7
787;и;и;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#782.72#783.1
788;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#783.1#783.48
789;ээ;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#783.48#783.86
790;девушка;девушка;NOUN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@be1987f-words#@be1987f#783.87#784.73
791;сделала;делать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#784.73#785.59
792;самостоятельное;самостоятельный;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#785.59#786.41
793;такое;такой;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#786.41#787.23
794;исследование;исследование;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#787.23#788.07
795;где;где;ADV;_;_;_;_;_;@be1987f-words#@be1987f#788.07#788.411
796;она;она;PRON;_;Case=Nom|Gender=Fem|Number=Sing|Person=3;_;_;_;@be1987f-words#@be1987f#788.411#788.752
797;рассказала;рассказать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#788.752#789.093
798;кто;кто;PRON;_;Case=Nom;_;_;_;@be1987f-words#@be1987f#789.093#789.434
799;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@be1987f-words#@be1987f#789.434#789.775
800;откуда;откуда;ADV;_;_;_;_;_;@be1987f-words#@be1987f#789.775#790.116
801;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@be1987f-words#@be1987f#790.116#790.457
802;берутся;брать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#790.457#790.8
803;э;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#790.8#791.3
804;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#791.3#791.542
805;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#791.542#791.784
806;часто;часто;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#791.784#792.026
807;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#792.026#792.268
808;кто-то;кто-то;PRON;_;Case=Nom;_;_;_;@be1987f-words#@be1987f#792.268#792.51
809;из;из;ADP;_;_;_;_;_;@be1987f-words#@be1987f#792.51#793.0
810;ээ;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#793.0#793.49
811;вообще;вообще;ADV;_;_;_;_;_;@be1987f-words#@be1987f#793.49#793.89
812;родственников;родственник;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@be1987f-words#@be1987f#793.89#794.29
813;или;или;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#794.29#794.69
814;знакомых;знакомый;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@be1987f-words#@be1987f#794.69#795.09
815;поэтому;поэтому;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#795.58#795.86
816;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#795.86#796.14
817;кажется;казаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#796.14#796.42
818;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#796.42#796.647
819;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@be1987f-words#@be1987f#796.647#796.874
820;когда;когда;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#796.874#797.101
821;говорим;говорить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#797.101#797.328
822;о;о;ADP;_;_;_;_;_;@be1987f-words#@be1987f#797.328#797.555
823;том;то;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#797.555#797.782
824;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#797.782#798.009
825;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#798.009#798.236
826;в;в;ADP;_;_;_;_;_;@be1987f-words#@be1987f#798.236#798.463
827;интернете;интернет;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#798.463#798.69
828;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#798.69#798.92
829;так;так;ADV;_;_;_;_;_;@be1987f-words#@be1987f#798.925#799.247
830;много;много;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#799.247#799.569
831;всего;все;PRON;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#799.569#799.891
832;плохого;плохой;ADJ;_;Case=Gen|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#799.891#800.215
833;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#800.83#801.197
834;всего;всего;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#801.197#801.564
835;плохого;плохой;ADJ;_;Case=Gen|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#801.564#801.931
836;много;много;ADV;_;Degree=Pos;_;_;_;@be1987f-words#@be1987f#801.931#802.3
837;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#802.97#803.264
838;не;не;PART;_;_;_;_;_;@be1987f-words#@be1987f#803.264#803.558
839;только;только;PART;_;_;_;_;_;@be1987f-words#@be1987f#803.558#803.852
840;в;в;ADP;_;_;_;_;_;@be1987f-words#@be1987f#803.852#804.146
841;интернете;интернет;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#804.146#804.44
842;поэтому;поэтому;ADV;_;_;_;_;_;@be1987f-words#@be1987f#804.45#804.842
843;не;не;PART;_;_;_;_;_;@be1987f-words#@be1987f#804.842#805.234
844;знаю;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#805.234#805.626
845;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#805.626#806.018
846;кажетсяя;кажется;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#806.018#806.41
847;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#806.97#807.357
848;кажется;казаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#807.357#807.744
849;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#807.744#808.131
850;еслии;если;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#808.131#808.52
851;человек;человек;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#808.53#808.922
852;не;не;PART;_;_;_;_;_;@be1987f-words#@be1987f#808.922#809.314
853;ищет;искать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#809.314#809.706
854;какого-то;какой-то;DET;_;Case=Gen|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#809.706#810.098
855;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#810.098#810.4